Number of Nodes,Brushfire mean,Standard deviation of Brushfire,NNs mean,Mean distance,Mean minimun distance,Class
4.0,76.0,35.00714212842859,2.0,92.5227344501302,49.46758875691546,0.0
4.0,67.5,36.44516428828384,1.75,98.40564635305132,55.169343586242206,0.0
5.0,120.2,45.4462319670179,2.0,190.6400584851472,98.87053982748508,0.0
4.0,90.25,2.277608394786075,1.75,41.074967006937634,16.50781059358212,0.0
7.0,75.85714285714286,1.355261854357877,2.5714285714285716,84.87884575301806,34.172788585305895,1.0
3.0,37.666666666666664,39.12657522565563,1.6666666666666667,102.07744291725264,44.404158409599724,0.0
10.0,123.0,38.047338934543106,2.2,180.0732280284997,49.87167639832897,0.0
5.0,133.2,21.90342438980718,2.0,152.37264186767356,81.26749811771228,0.0
4.0,76.0,10.024968827881711,1.75,70.07145806529427,30.64244139580993,0.0
16.0,72.375,1.2183492931011204,2.5,299.66349434857995,36.32610286321045,1.0
2.0,93.0,0.0,1.5,26.019223662515376,26.019223662515376,0.0
17.0,117.41176470588235,40.81386561326405,2.235294117647059,187.6948613321728,37.489463119054086,0.0
5.0,143.6,11.80847153530041,2.0,129.7351405946161,67.2616311052516,0.0
4.0,85.25,7.258615570478987,1.75,49.5453077887388,16.50781059358212,0.0
10.0,74.1,20.791584836178316,2.3,62.3448426140815,23.253204642101927,0.0
17.0,110.76470588235294,43.53163746297183,2.3529411764705883,225.28924849762154,27.993908034890616,0.0
7.0,123.57142857142857,44.8898879572708,2.0,218.78050807077346,77.79158642546581,0.0
4.0,86.25,5.261891294962297,1.75,47.354551768922,17.007574019219177,0.0
13.0,67.07692307692308,13.975041150133656,2.230769230769231,147.42389554042848,23.833346744195804,1.0
3.0,69.33333333333333,16.027753706895076,1.6666666666666667,53.55591727067929,27.201758735681825,0.0
12.0,77.41666666666667,62.20725886546968,2.0,263.3866581796815,30.281275010849924,0.0
11.0,134.72727272727272,24.113711335673017,2.4545454545454546,160.51677052701578,33.65118340553129,0.0
2.0,93.5,0.5,1.5,31.016124838541646,31.016124838541646,0.0
3.0,162.33333333333334,81.08157757605746,1.6666666666666667,206.54422709887476,103.74791051465532,0.0
12.0,258.9166666666667,0.4930066485916346,2.75,136.11808656749176,16.083730149732258,0.0
5.0,104.4,0.8,2.8,59.638508843378716,29.25220505065102,1.0
3.0,91.0,0.0,2.3333333333333335,101.3496356906292,54.36475602969161,1.0
2.0,113.0,1.0,2.5,77.02596964660685,77.02596964660685,1.0
2.0,114.5,0.5,1.5,52.009614495783374,52.009614495783374,1.0
7.0,112.28571428571429,0.6998542122237652,2.5714285714285716,42.76233842743061,16.298347968889658,0.0
10.0,250.5,0.5,2.8,120.68319524604576,26.700581375697812,0.0
7.0,249.71428571428572,0.4517539514526256,2.142857142857143,134.73819705060833,48.860518032253125,0.0
37.0,143.27027027027026,58.75632163741521,2.1621621621621623,403.6215171148694,26.82141748880389,0.0
9.0,112.0,24.092414666123535,2.2222222222222223,166.73578014682187,50.6951798577379,0.0
4.0,77.25,23.25268801665734,1.75,95.36969909498812,25.00510150968569,0.0
25.0,106.0,56.80563352344554,2.16,382.19793231186577,49.581077478880545,0.0
6.0,157.66666666666666,0.7453559924999298,2.1666666666666665,85.26156763740521,33.68127739554965,0.0
11.0,71.81818181818181,2.917601188342039,1.9090909090909092,78.78947685749125,20.574196475867563,1.0
22.0,112.77272727272727,45.311980974513915,2.3636363636363638,291.55887455957463,29.649895168882324,0.0
4.0,98.25,9.256754290786809,1.75,110.16352736142484,41.50304866714181,0.0
2.0,150.5,0.5,1.5,41.012193308819754,41.012193308819754,0.0
12.0,72.08333333333333,2.9285472318009296,1.9166666666666667,88.34744012059102,15.77485986068775,0.0
8.0,168.75,93.11652646012952,1.875,201.44313289283537,60.55368757039468,0.0
20.0,137.7,20.649697334343667,2.4,436.73090862339274,28.45470029384011,0.0
3.0,235.33333333333334,0.4714045207910317,1.6666666666666667,28.00803212800659,14.337397769606584,1.0
6.0,110.5,46.248423396551225,2.1666666666666665,106.57912386894392,57.60297445284757,0.0
6.0,277.1666666666667,0.6871842709362768,1.8333333333333333,274.2726900911227,54.679891559955955,0.0
6.0,207.5,86.57126159028371,2.1666666666666665,160.73515461140406,81.61703015640674,0.0
9.0,98.11111111111111,59.005544832563444,2.3333333333333335,150.60525895666868,28.515389095574946,0.0
31.0,146.48387096774192,62.6736920512761,2.4193548387096775,390.0815487440618,52.081579730801614,0.0
7.0,126.14285714285714,65.29368504015108,2.142857142857143,180.47400081887463,47.97473251571533,0.0
2.0,249.5,0.5,1.5,111.00450441310929,111.00450441310929,0.0
3.0,247.33333333333334,1.8856180831641267,1.6666666666666667,107.36655798849068,54.01666406331348,0.0
4.0,250.0,0.0,2.5,1.4417135899788143,1.0,0.0
2.0,246.5,1.5,2.0,5.830951894845301,5.830951894845301,0.0
4.0,247.25,2.277608394786075,2.25,6.470644204239335,1.0,0.0
10.0,105.5,22.839658491317245,2.2,212.44233219341888,67.91139712427477,0.0
0,169.59183673469389,54.063046478954455,2.3877551020408165,673.6177560980889,48.647688057849244,0.0
1.0,249.0,0.0,1.0,294.1241234581074,294.1241234581074,0.0
7.0,154.42857142857142,75.17381220090095,1.8571428571428572,184.04727436626604,5.148799225541757,0.0
2.0,200.5,0.5,1.5,52.009614495783374,52.009614495783374,0.0
1.0,122.0,0.0,1.0,394.202993392998,394.202993392998,0.0
6.0,94.66666666666667,78.84513653711024,2.1666666666666665,224.52673068643202,71.73672953839971,0.0
12.0,59.083333333333336,3.5463204718255352,2.25,200.0948834170472,51.608785136874964,1.0
5.0,88.6,0.4898979485566356,1.8,45.812040993495195,19.81171616344239,0.0
3.0,165.33333333333334,30.13672547278855,2.0,161.02428565212728,114.7051736510186,0.0
4.0,146.5,12.854960132182441,1.75,326.0605051344625,170.36300078496484,0.0
2.0,205.5,0.5,1.5,44.0,44.0,0.0
17.0,113.52941176470588,31.673179685953304,2.411764705882353,207.9354599959339,23.838437653035914,0.0
3.0,46.333333333333336,12.256517540566824,1.6666666666666667,36.37313421011073,22.135735540783013,0.0
3.0,120.33333333333333,0.4714045207910317,1.6666666666666667,82.0,54.333333333333336,0.0
1.0,90.0,0.0,1.0,101.13851887386922,101.13851887386922,0.0
8.0,103.375,23.795679754947116,2.375,59.31882717792973,13.529326023342406,0.0
2.0,56.0,35.0,1.5,116.21101496846157,111.11729862544766,0.0
5.0,248.0,2.449489742783178,2.4,5.341293182462596,1.0,0.0
3.0,318.3333333333333,0.4714045207910317,1.6666666666666667,152.0014652014651,76.33406754416183,0.0
19.0,194.94736842105263,83.10581313774217,2.5789473684210527,393.10833549472,50.461363078402734,0.0
4.0,111.25,22.252808811473667,1.75,170.04003323854016,59.002136713115014,0.0
2.0,152.5,0.5,1.5,166.00301202086666,166.00301202086666,0.0
2.0,152.5,0.5,1.5,57.0087712549569,57.0087712549569,0.0
4.0,209.25,67.77305880657889,1.75,204.71478455506363,105.84754615101937,0.0
43.0,92.88372093023256,66.22168874751898,2.3255813953488373,588.6003451010987,40.492839053810464,0.0
6.0,120.16666666666667,0.6871842709362769,1.8333333333333333,133.20579579494148,57.88378060807696,0.0
2.0,123.5,0.5,1.5,33.0,33.0,0.0
4.0,122.25,0.82915619758885,2.0,249.3953192955943,57.527756377319946,0.0
4.0,144.5,20.006249023742555,1.75,113.83388254830477,64.50520776831561,0.0
5.0,168.6,0.4898979485566356,1.8,83.00721548213095,38.8072579385679,0.0
5.0,245.2,0.7483314773547882,2.6,31.95660636384028,16.20512736250493,0.0
5.0,291.6,0.48989794855663565,1.8,32.418241183912016,13.419195824534444,0.0
9.0,103.22222222222223,40.5648391200989,2.4444444444444446,333.5392764047753,111.88319214128784,0.0
10.0,93.4,37.577120698637884,2.4,210.60507961157774,29.479801662280767,0.0
8.0,175.375,70.72470837691733,2.75,175.7043026355038,1.875,0.0
4.0,249.0,0.0,2.5,1.4417135899788143,1.0,0.0
5.0,238.6,13.558761005342634,2.0,145.72581386259378,58.321195923690155,0.0
2.0,250.0,0.0,1.5,121.0,121.0,0.0
7.0,102.28571428571429,34.07434848224975,2.142857142857143,173.6769375131375,81.37786089183344,0.0
7.0,175.57142857142858,83.40753159355941,2.2857142857142856,249.00280218719232,63.75888318925513,0.0
9.0,107.0,53.624206805840544,2.0,514.6693814465693,143.06003240544965,0.0
6.0,133.66666666666666,18.988300491501487,2.0,237.46509163186536,76.34505796983896,0.0
2.0,125.5,0.5,1.5,42.01190307520001,42.01190307520001,0.0
5.0,284.8,0.4,1.8,305.0025211982828,150.20332941250848,0.0
1.0,248.0,0.0,1.0,265.33940529065785,265.33940529065785,0.0
10.0,87.2,11.822013364905319,2.4,400.34505294281223,55.91703374536108,1.0
3.0,154.33333333333334,0.4714045207910317,1.6666666666666667,64.0034904013883,32.33508767070299,0.0
4.0,151.25,0.4330127018922193,1.75,115.7478862439354,50.98735660305534,0.0
9.0,134.55555555555554,35.57811784138956,2.111111111111111,129.13596809180714,11.337505378032903,0.0
4.0,136.5,0.8660254037844386,2.0,82.19172233633695,46.02582100697016,0.0
2.0,116.0,0.0,1.5,17.0,17.0,0.0
1.0,172.0,0.0,2.0,199.0226117806718,199.0226117806718,0.0
2.0,144.5,0.5,1.5,29.017236257093817,29.017236257093817,0.0
2.0,104.5,27.5,3.0,89.02246907382428,85.01432083906941,0.0
4.0,103.75,27.752252160860746,1.75,151.0130045232192,46.50271731104588,0.0
1.0,117.0,0.0,2.0,145.0551619212498,145.0551619212498,0.0
2.0,90.0,0.0,1.5,23.0,23.0,0.0
5.0,202.0,57.97240722964676,2.4,101.20517815781487,1.0,0.0
1.0,249.0,0.0,1.0,255.12545933324648,255.12545933324648,0.0
7.0,205.28571428571428,60.33883915194327,3.2857142857142856,112.1975694801773,9.948515758112753,0.0
2.0,196.5,0.5,1.5,53.009433122794285,53.009433122794285,0.0
4.0,123.0,0.7071067811865476,2.75,36.74262984786737,18.751736027394692,1.0
1.0,250.0,0.0,1.0,282.21445746098834,282.21445746098834,0.0
1.0,122.0,0.0,1.0,54.00925846556311,54.00925846556311,0.0
3.0,119.66666666666667,0.4714045207910317,2.0,20.04449371541514,14.700852412372598,1.0
2.0,125.0,0.0,1.5,121.0,121.0,1.0
1.0,250.0,0.0,1.0,282.65172916506276,282.65172916506276,0.0
26.0,142.76923076923077,88.21403503032474,2.3461538461538463,598.1664230974111,36.756536614574934,0.0
5.0,119.4,40.33658389105354,1.8,318.8662644239167,123.37562348112567,0.0
2.0,251.0,0.0,1.5,145.0,145.0,0.0
9.0,185.88888888888889,19.416169918935804,2.111111111111111,202.76280680170032,39.66988577865132,0.0
4.0,182.5,2.0615528128088303,1.75,169.16383115678457,81.43166282394326,0.0
2.0,155.5,0.5,1.5,115.00434774390054,115.00434774390054,0.0
11.0,156.0909090909091,54.35314584097149,2.3636363636363638,155.07907632742842,30.81182659584706,0.0
4.0,104.5,0.5,1.75,32.2014974981694,15.071178857460382,0.0
22.0,69.54545454545455,15.584745667500037,2.6363636363636362,167.795447871021,17.65849079277587,1.0
9.0,109.66666666666667,47.286361670147556,2.111111111111111,101.76473523138856,3.449066064310255,0.0
4.0,161.0,27.44995446262161,1.75,122.06466772632912,57.608626347556395,0.0
7.0,140.42857142857142,10.926470386270253,2.142857142857143,124.26119573907356,20.00991108482041,0.0
3.0,70.66666666666667,0.4714045207910317,2.3333333333333335,24.019461464387813,16.69801774692721,1.0
5.0,153.8,68.83138818881979,1.8,152.3476489766424,19.605713120009277,0.0
2.0,105.5,0.5,1.5,40.0,40.0,0.0
16.0,120.0,29.834962711557058,2.4375,176.6349197157293,17.621120370459877,0.0
9.0,172.88888888888889,57.77628203192118,2.3333333333333335,153.77913299412845,44.63666823360121,0.0
7.0,188.14285714285714,48.15875108557581,2.142857142857143,96.47218585493536,10.68977530353517,0.0
2.0,70.5,0.5,1.5,36.013886210738214,36.013886210738214,1.0
8.0,63.375,5.6995065575889985,2.5,92.37618496134527,37.924433257383214,1.0
7.0,105.0,21.82397109340356,2.5714285714285716,77.60804942177457,22.142857142857142,0.0
1.0,103.0,0.0,1.0,111.01801655587259,111.01801655587259,0.0
2.0,179.0,0.0,1.5,2.0,2.0,0.0
1.0,182.0,0.0,1.0,228.32652057962954,228.32652057962954,0.0
3.0,149.0,0.0,3.0,1.1380711874576983,1.0,0.0
4.0,181.75,5.0682837331783235,3.0,10.340012352269873,5.552343178074636,0.0
9.0,373.6666666666667,119.40407586566438,2.7777777777777777,282.0532424341357,92.04088045730514,0.0
7.0,233.14285714285714,39.660806747174654,2.142857142857143,266.89589377338405,75.17433515864754,0.0
2.0,240.0,0.0,1.5,1.0,1.0,0.0
4.0,126.25,0.4330127018922193,1.75,133.33481999009163,58.002252206554644,1.0
2.0,125.0,0.0,1.5,116.00431026474836,116.00431026474836,1.0
13.0,246.53846153846155,114.43682528910229,2.3846153846153846,353.1286423730767,24.53846153846154,0.0
5.0,255.6,0.4898979485566356,1.8,176.80802212396046,73.81085212030379,0.0
2.0,178.5,0.5,1.5,60.00833275470999,60.00833275470999,0.0
4.0,228.0,123.5556554755791,2.0,336.57835530829055,182.3847900324721,0.0
3.0,205.0,117.74831916705506,2.0,310.59314088598217,199.80729245189863,0.0
10.0,144.8,54.31537535541847,2.1,168.5191729075985,31.090715294131968,0.0
193.0,24.202072538860104,14.965784668051636,2.4145077720207255,288.03327395174693,13.919150128890028,0.0
